brand_info,item_no_or_size,ratings,feedback,price,oz_at_price,options,fragrance_info,limited_edition,image_url,url,image_filename,dominant_color
"['TOM FORD', 'Oud Minérale']","['ITEM ', '1980481']","[['5 stars', '8', '4 stars', '2', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['10 reviews'], ['760', ' loves']]",['$605.00'],['8.5 oz/ 250 mL Eau de Parfum Decanter'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray', '8.5 oz/ 250 mL Eau de Parfum Decanter']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Cool Spices', 'Key Notes:', ' Salty Seaweed, Pink Peppercorn, Oud Blend, Styrax, Ambergris Accord, Fir Balsam', 'About:', ' Private Blend Oud Minérale merges rare and precious oud with the fresh exuberance of the ocean, capturing the refreshing play of surf and sea against the burning flame of smoked wood. Tom Ford’s reinvention of oud marks an olfactive watershed that pairs two of the world’s most intriguing elements to reveal tonalities both exhilarating and powerfully transcendent.', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product', 'What else you need to know:', '\n', 'This product is an ', 'Allure', ' Best of Beauty award winner.']",True,/productimages/sku/s1980481-main-Lhero.jpg,https://www.sephora.com/product/oud-minerale-P422355?icid2=products,s1980481-main-Lhero.jpg,"(116, 115, 113)"
"['Eight & Bob', 'Eight & Bob Original']","['ITEM ', '1917822']","[['5 stars', '8', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['8 reviews'], ['623', ' loves']]",['$185.00'],"[<span class=""css-blx10h"" comps=""[object Object]"" data-comp=""Text"">only a few left<!-- --> - </span>, '3.4 oz/ 100 mL Eau de Parfum Spray']","['Standard size', '3.4 oz/ 100 mL Eau de Parfum Spray', 'Mini size', '0.67 oz/ 20 mL Eau de Parfum Spray']","['Fragrance Family:', ' Earthy & Woody', 'Scent Type:', ' Citrus & Woods', 'Key Notes:', ' Pink Pepper, Lemon, Sandalwood', 'About:', ' The original scent from EIGHT & BOB features Andrea, a plant that Parfumeur Albert Fouquet discovered in the Andes during a trip to Chile. This rare wild plant can only be collected during the months of December and January. From the total collected only around seven percent passes the selection process and is used to create the fragrance.', ' After Albert Fouquet’s tragic death in a car accident, Philippe, Mr. Fouquet’s butler, carried on the exacting tradition to cater to the needs of famous statesmen and Hollywood stars. During World War II, Philippe shipped the bottles inside books he carefully die cut himself to avoid confiscation by the Nazis—a packaging tradition that remains alive to this day.']",True,/productimages/sku/s1917822-main-Lhero.jpg,https://www.sephora.com/product/eight-bob-original-P416051?icid2=products,s1917822-main-Lhero.jpg,"(220, 220, 217)"
"['Paco Rabanne', '1 Million Lucky']","['ITEM ', '2038354']","[['5 stars', '5', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['6 reviews'], ['274', ' loves']]",['$88.00'],['3.4 oz/ 100 mL Eau de Toilette Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Toilette Spray', '3.4 oz/ 100 mL Eau de Toilette Spray']","['Fragrance Family:', ' Earthy & Woody', 'Scent Type:', ' Warm Woods', 'Key Notes:', ' Hazelnut, Green Plum, Cedar', 'About:', ' With unlimited potential and endless fun, life is a game. 1 Million Lucky is a fragrance that stimulates the senses with grapefruit and green plum. Warm hazelnut captivates and creates an instant addiction. Intriguing cedarwood and patchouli exude lasting sensuality and excitement.']",True,/productimages/sku/s2038354-main-Lhero.jpg,https://www.sephora.com/product/1-million-lucky-P431565?icid2=products,s2038354-main-Lhero.jpg,"(231, 223, 206)"
"['TOM FORD', 'Tuscan Leather']","['ITEM ', '1764117']","[['5 stars', '13', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '1']]","[['15 reviews'], ['2086', ' loves']]",['$605.00'],['8.4 oz/ 248 mL Eau de Parfum Decanter'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray', '3.4 oz/ 100 mL Eau de Parfum Spray', '8.4 oz/ 248 mL Eau de Parfum Decanter']","['This ultra-sexy interpretation of leather captures its primal, animalistic scent and smooth, voluptuous qualities. The addition of olibanum, night blooming jasmine, and black suede gives it a distinctive, modern spin that is raw yet refined, sensual yet sophisticated.\n', '\n', 'Notes:', '\n', 'Saffron, Thyme, Olibanum, Leather, Black Suede, Amberwood.\n ', 'Style:', '\n', ' Supple. Primal. Extravagant.\n', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product']",True,/productimages/sku/s1764117-main-Lhero.jpg,https://www.sephora.com/product/tuscan-leather-P393153?icid2=products,s1764117-main-Lhero.jpg,"(204, 198, 148)"
"['CLEAN', 'Reserve Amber Saffron']","['ITEM ', '1773142']","[['5 stars', '36', '4 stars', '9', '3 stars', '2', '2 stars', '7', '1 star', '2']]","[['56 reviews'], ['2709', ' loves']]",['$95.00'],['3.4 oz/ 101 mL Eau de Parfum Spray'],,"['Fragrance Family:', 'Warm & Spicy', 'Scent Type:', ' Woody Spices', 'Key Notes:', ' Bergamot Armoise, Mandarin Oil, Rose', 'About:', 'Amber Saffron is crafted with eco-conscious and sustainably sourced mandarin oil.', 'What else you need to know:', 'This product is cruelty free, vegan, gluten free, phthalate free, non-toxic, and comes in eco-conscious packaging.', ' Selecting mandarin oil cultivated in Brazil allows CLEAN’s perfumers to work with raw materials gathered by growers from all over the world. They actively support communities and their livelihoods with financial and environmental assistance, while those communities grant the brand access to their highly prized, uplifting sensual oil.', ' ', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', 'Clean at Sephora™ is formulated without: Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s1773142-main-Lhero.jpg,https://www.sephora.com/product/reserve-amber-saffron-P404310?icid2=products,s1773142-main-Lhero.jpg,"(217, 218, 214)"
"['MAISON MARGIELA', 'REPLICA Discovery Set For Him']","['SIZE ', '3 x 0.34 oz/ 10 mL', '•', 'ITEM ', '2008209']","[['5 stars', '15', '4 stars', '2', '3 stars', '2', '2 stars', '0', '1 star', '0']]","[['19 reviews'], ['2371', ' loves']]","['$65.00', <div class=""css-9fv2tr"" comps=""[object Object]"" data-comp=""Box"">($84.00 value)</div>]",,,"['Relive previous moments of the past with this decadent trio of travel sprays. \n', '\nJazz Club immortalizes the masculine and exhilarating ambiance of a Brooklyn jazz club. The balmy base scent of musk, vanilla, tonka bean, vetiver, and tobacco leaves combine to evoke a familiar but forgotten moment—a night’s sojourn to a hidden jazz club. \n', ""\nShaving brushes slide through soapsuds as the dry friction of a straight razor snaps against leather. At the Barber's combines fresh, clean notes of basil, lavender, tonka bean, and white musk to evoke a familiar but forgotten moment—a visit to an authentic barber shop. \n"", ' By The Fireplace combines smoky and woody accords with the subtle sweetness of chestnut to evoke a familiar but forgotten moment—the warmth of a cozy fireplace in midwinter. \n    \n', 'This set contains:', '- 3 x 0.34 oz/ 10 mL Travel sprays in Jazz Club, At the Barber’s, By the Fireplace\n\n']",True,/productimages/sku/s2008209-main-Lhero.jpg,https://www.sephora.com/product/replica-discovery-set-for-him-P424914?icid2=products,s2008209-main-Lhero.jpg,"(230, 229, 223)"
"['Commodity', 'Rain']","['ITEM ', '1700046']","[['5 stars', '24', '4 stars', '7', '3 stars', '2', '2 stars', '3', '1 star', '1']]","[['37 reviews'], ['3450', ' loves']]",['$105.00'],['3.4 oz/ 100 mL Eau de Parfum Spray'],"['Standard size', '3.4 oz/ 100 mL Eau de Parfum Spray', 'Mini size', '0.33 oz/ 10 mL Eau de Parfum Spray']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Aquatics', 'Key Notes:', ' Lemon Verbena, Lotus Blossom, Water Musk', 'About:', ' Commodity Rain is inspired by the scent of soaked fields of flowers and an escape to a clean slate. It is a fresh and aquatic scent that is loved by both men and women. This pleasant surprise for spring combines soothing notes of lotus, verbena, dew, and jasmine to create a delicate floral symphony. ', 'Commodity Rain Eau de Parfum is part of Commodity’s White Collection, which includes scents that are light, airy, and easy.', 'What else you need to know:', ""What's special about this scent: Moroccan Cedarwood—Sourced from a majestic, aromatic tree originating from the Atlas Mountains in northern Morocco, this cedarwood is sustainably harvested and managed by the local community. "", '""I love to listen to the rhythm of the rain falling from the sky. It’s soothing, playful, and refreshing, and for me, it creates a sense of happiness. As a child, I loved to walk in the summer showers and feel the droplets of water shimmering on my shoulders as sparkling dewdrops fell on the leaves and flower petals—bright, clean, shiny, and fresh. It brings to mind that a rainbow will always shine after the rain.""—Ketrin Leka, Commodity Perfumer']",True,/productimages/sku/s1700046-main-Lhero.jpg,https://www.sephora.com/product/rain-P395002?icid2=products,s1700046-main-Lhero.jpg,"(233, 232, 231)"
"['Givenchy', 'Gentleman']","['ITEM ', '1982974']","[['5 stars', '7', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '1']]","[['9 reviews'], ['675', ' loves']]",['$91.00'],['3.3 oz/ 100 mL Eau de Toilette Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Toilette Spray', '3.3 oz/ 100 mL Eau de Toilette Spray']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Cool Spices', 'Key Notes:', ' Lavander, Leather, Patchouli', 'About:', 'A balance between unquestioned strength and confident delicacy, Gentleman Givenchy offers audacious contrasts in a woody-floral fougère. Constructed around a floral note, interpreted in deeply masculine shades, this offbeat Eau de Toilette reveals the freshness of a pear with bite, heated by cardamom on a base of reassuring spiced lavender. A surprising powdery note of iris, is the messenger of manly tones. In contrast, the leather-patchouli accord brings, in its wake, a sensual, vibrant dimension, balanced out with black vanilla. ', 'The bottle, heavy glass and highly graphic, takes on a modern allure in timeless codes.  Belted in black, the name stands out in white. A self-assured classic is born.']",True,/productimages/sku/s1982974-main-Lhero.jpg,https://www.sephora.com/product/gentleman-P423431?icid2=products,s1982974-main-Lhero.jpg,"(230, 224, 219)"
"['Ralph Lauren', 'Polo Red']","['ITEM ', '1528470']","[['5 stars', '57', '4 stars', '6', '3 stars', '2', '2 stars', '0', '1 star', '0']]","[['65 reviews'], ['3042', ' loves']]",['$68.00'],['2.5 oz/ 75 mL Eau de Toilette Spray'],"['Standard size', '2.5 oz/ 75 mL Eau de Toilette Spray', '4.2 oz/ 125 mL Eau de Toilette Spray', 'Value size', '6.7 oz/ 200 mL Eau de Toilette Spray']","['Polo Red is the ultimate in design, power, and distinction. For the man with drive, Polo Red captures speed, seduction, and adrenaline in a sexy, bold scent. The exhilarating fragrance from Ralph Lauren, it is a fiery mix of spicy red saffron, fresh red grapefruit, and deep redwood that ignites the thrill-seeker in every man.  \n\n', 'Notes:', 'Red Grapefruit, Red Saffron, Redwood.\n\n', 'Style:', 'Daring. Seducing. Thrill-Seeking.\n']",True,/productimages/sku/s1528470-main-Lhero.jpg,https://www.sephora.com/product/polo-red-P380994?icid2=products,s1528470-main-Lhero.jpg,"(203, 15, 36)"
"['CHANEL', 'ALLURE HOMME SPORT EAU EXTRÊME Eau de Parfum']","['ITEM ', '1418516']","[['5 stars', '3', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['3 reviews'], ['805', ' loves']]",['$95.00'],['1.7 oz Eau de Parfum Spray'],"['Standard size', '1.7 oz Eau de Parfum Spray', '3.4 oz Eau de Parfum Spray']","['Fragrance Family:', ' Earthy & Woody', 'Scent Type:', ' Warm Woods', 'Key Notes:', ' Mandarin, Cypress, Tonka Bean', 'About:', ' Allure to the extreme. A powerful, dynamic, and invigorating fragrance for the man who thrives on extreme sensations and pushes himself beyond his limits. An intense eau de parfum, like a rush of adrenaline.', 'The aromatic, musky scent features fresh and sparkling notes of Italian mandarin that team with green, coniferous Moroccan cypress for a vibrant, aromatic impetus to the fragrance. Musky notes flourish in the warm and almondy accords of Venezuelan tonka bean, unfurling a sensual and enveloping trail.', ' ALLURE HOMME SPORT EAU EXTRÊME can be sprayed in a cloud onto clothes and skin for a more intense fragrance experience.']",True,/productimages/sku/s1418516-main-Lhero.jpg,https://www.sephora.com/product/allure-homme-sport-eau-extreme-P377719?icid2=products,s1418516-main-Lhero.jpg,"(101, 96, 97)"
"['Ralph Lauren', 'Polo Red Rush']","['ITEM ', '2099844']","[['5 stars', '3', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['3 reviews'], ['73', ' loves']]",['$85.00'],['4.2 oz/ 125 mL Eau de Toilette '],"['Standard size', '1.36 oz/ 40 mL Eau de Toilette Spray', '2.5 oz/ 75mL Eau de Toilette ', '4.2 oz/ 125 mL Eau de Toilette ']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Cool Spices', 'Key Notes:', ' Crisp Red Mandarin, Energizing Fresh Mint, Cedarwood', 'About:', ' The new Polo Red Rush delivers an instant rush of freshness and energy. This energizing mix is driven by red mandarin, boosted with fresh mint, and finished with cedarwood. It demands you to seize the moment and feel the rush of passion, energy, and freedom.     ']",True,/productimages/sku/s2099844-main-Lhero.jpg,https://www.sephora.com/product/polo-red-rush-P433943?icid2=products,s2099844-main-Lhero.jpg,"(145, 142, 139)"
"['Dior', 'Fahrenheit']","['ITEM ', '83246']","[['5 stars', '77', '4 stars', '8', '3 stars', '1', '2 stars', '1', '1 star', '3']]","[['90 reviews'], ['2056', ' loves']]",['$75.00'],['1.7 oz/ 50 mL Eau de Toilette Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Toilette Spray', '3.4 oz/ 100 mL Eau de Toilette Spray']","['A resolutely contemporary fragrance characterized by a meeting of extremes. Fresh, elegant notes blend in perfect harmony with bolder, more virile overtones to create a scent that is warm, subtle, and distinguished.', 'Notes:', 'Bergamot, Hawthorne, Honeysuckle, Nutmeg, Sandalwood, Violet, Cedar, Tonka Bean, Patchouli.', 'Style:', 'Classic. Sensual. Distinguished.']",True,/productimages/sku/s83246-main-Lhero.jpg,https://www.sephora.com/product/fahrenheit-P4490?icid2=products,s83246-main-Lhero.jpg,"(30, 21, 23)"
"['TOM FORD', 'Sole di Positano']","['ITEM ', '1913698']","[['5 stars', '4', '4 stars', '1', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['6 reviews'], ['2017', ' loves']]",['$605.00'],['8.4 oz/ 250 mL Eau de Parfum Decanter'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray', '3.4 oz/ 100 mL Eau de Parfum Spray', '8.4 oz/ 250 mL Eau de Parfum Decanter']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Citrus & Fruits', 'Key Notes:', ' Lemon Petitgrain, Petitgrain Bigarade, Shisho Leaf, Green Moss, Ylang-Ylang, Sandlwood', 'About:', ' Introducing Sole di Positano, a bright new dimension bursting with a luxurious mélange of sun-drenched citrus. The delectable new scent from the Neroli Portofino Collection evokes the dream-like brilliance of the Italian coast with succulent bite. A masterful blend of Italian bergamot, petitgrain bigarade, lemon, and mandarin gleams with the sharp contrast of shiso leaf—reflecting the sunlit vibrancy that evokes the coastal paradise.', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product']",True,/productimages/sku/s1913698-main-Lhero.jpg,https://www.sephora.com/product/sole-di-positano-P417168?icid2=products,s1913698-main-Lhero.jpg,"(23, 166, 156)"
"['DOLCE&GABBANA', 'The One For Men Eau De Parfum']","['ITEM ', '1794205']","[['5 stars', '7', '4 stars', '0', '3 stars', '1', '2 stars', '1', '1 star', '0']]","[['9 reviews'], ['933', ' loves']]",['$74.00'],['1.6 oz Eau de Parfum Spray'],"['Standard size', '1.6 oz Eau de Parfum Spray', '3.3 oz Eau de Parfum Spray', '5.0 oz Eau de Parfum Spray']","['The One for Men Eau de Parfum offers a highly intense fragrance to appeal to the most magnetic individual. The vibrant, elegant top notes of grapefruit, coriander, and basil reveal the oriental spicy signature of the fragrance. The heart of the scent captivates with its masculinity as warm ginger and cardamom work alongside charming sweet orange blossom. A base of rich, intense tobacco, sensual ambery notes, and warm cedarwood ensure a deep and enduring impression. \n', '\n', 'The One for Men Eau de Parfum is presented in a graceful flacon of dark hues finished with a shiny metal cap.\n', '\n', 'Notes:', '\n', 'Grapefruit, Coriander, Basil, Cardamon, Ginger, Orange Blossom, Cedarwood, Ambery Notes, Tobacco Accord.\n ', 'Style:', '\n', 'Masculine. Sophisticated. Spicy.\n']",True,/productimages/sku/s1794205-main-Lhero.jpg,https://www.sephora.com/product/the-one-for-men-eau-de-parfum-P406330?icid2=products,s1794205-main-Lhero.jpg,"(218, 179, 126)"
"['Giorgio Armani Beauty', 'Acqua di Gio Jumbo']","['ITEM ', '1046168']","[['5 stars', '8', '4 stars', '0', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['9 reviews'], ['1389', ' loves']]","['$118.00', <div class=""css-9fv2tr"" comps=""[object Object]"" data-comp=""Box"">($198.00 value)</div>]",['6.7 oz/ 198 mL Eau de Toilette Spray'],,"['Acqua de Gio is a resolutely masculine fragrance born from the sea, the sun, the earth, and the breeze of a Mediterranean island. Transparent, aromatic, and woody in nature Aqua Di Gio Pour Homme is a contemporary expression of masculinity, in an aura of marine notes, fruits, herbs, and woods.\n', '\nGiorgio Armani Acqua Di Gio Pour Homme is an ', 'Allure', ' Best of Beauty Award Winner.\n', '\n', 'Notes:', '\n', ' Marine Notes, Mandarin, Bergamot, Neroli, Persimmon, Rosemary, Nasturtium, Jasmine, Amber, Patchouli, Cistus.\n', 'Style:', '\n', ' Transparent. Modern. Masculine.\n']",True,/productimages/sku/s1046168-main-Lhero.jpg,https://www.sephora.com/product/acqua-for-life-P385559?icid2=products,s1046168-main-Lhero.jpg,"(240, 241, 233)"
"['MAISON MARGIELA', '’REPLICA’ Jazz Club Travel Spray']","['ITEM ', '1803592']","[['5 stars', '98', '4 stars', '13', '3 stars', '3', '2 stars', '1', '1 star', '1']]","[['116 reviews'], ['7310', ' loves']]",['$28.00'],['0.34 oz/ 10 mL Eau de Toilette Spray'],,"['Jazz Club immortalizes the masculine and exhilarating ambiance of a Brooklyn jazz club. The balmy base scent of musk, vanilla, tonka bean, vetiver, and tobacco leaves combine to evoke a familiar but forgotten moment—a night’s sojourn to a hidden jazz club.\n', '\nClose your eyes and let the fragrance transport you to the memory of sinking into a deep leather armchair. Listen for the sweet reinterpretation of classic notes and coppery tones as they float through the subdued lighting. Cocktails linger, wafting their liquor-infused scents through the maze of bar stools and the subtle strains of tobacco. \n', '\n', 'Notes:', '\n', ' Pink Pepper, Primofiore Lemon, Neroli Oil, Rum Absolute, Clary Sage Oil, Java Vetiver Oil, Tobacco Leaf Absolute, Vanilla Bean, Styrax Resin.\n', 'Style:', '\n', 'Spicy. Confident. Smooth.\n']",True,/productimages/sku/s1803592-main-Lhero.jpg,https://www.sephora.com/product/replica-travel-spray-P408227?icid2=products,s1803592-main-Lhero.jpg,"(221, 220, 218)"
"['Giorgio Armani Beauty', 'Acqua Di Gio Pour Homme']","['ITEM ', '1046168']",,"[['0 reviews'], ['0', ' loves']]","['$118.00', <div class=""css-9fv2tr"" comps=""[object Object]"" data-comp=""Box"">($198.00 value)</div>]","['NONE: ', ' ', '6.7 oz/ 198 mL Eau de Toilette Spray']",,"['A resolutely masculine fragrance born from the sea, the sun, the earth, and the breeze of a Mediterranean island. Transparent, aromatic, and woody in nature Aqua Di Gio Pour Homme is a contemporary expression of masculinity, in an aura of marine notes, fruits, herbs, and woods.', 'Giorgio Armani Acqua Di Gio Pour Homme is an ', 'Allure', ' Best of Beauty Award Winner.', 'Notes:', ' Marine Notes, Mandarin, Bergamot, Neroli, Persimmon, Rosemary, Nasturtium, Jasmine, Amber, Patchouli, Cistus.', 'Style:', 'Transparent. Modern. Masculine.\n']",True,/productimages/sku/s1046168-main-Lhero.jpg,https://www.sephora.com/product/acqua-di-gio-pour-homme-P410446?icid2=products,s1046168-main-Lhero.jpg,"(240, 241, 233)"
"['BVLGARI', 'Man In Black ']","['ITEM ', '1657428']","[['5 stars', '12', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['13 reviews'], ['1045', ' loves']]",['$76.00'],['2 oz/ 60 mL Eau de Parfum Spray'],"['Standard size', '2 oz/ 60 mL Eau de Parfum Spray', '3.4 oz/ 100 mL Eau de Parfum Spray']","['Inspired by the Roman god of fire and metal as well as BVLGARI’s bold, luxurious timepieces for men, Master Perfumer Alberto Morillas contrasted amber and leather with addictive, honeyed spices to compose this sensuous, supremely masculine fragrance. A neo-Oriental eau de parfum with a sophisticated, totally unexpected signature, BVLGARI Man in Black expresses virile strength and irresistible seduction in equal measure.\n', '\n', ' The signature bottle in black with pink-gold accents is an elegant allusion to the most exclusive BVLGARI watches for men, which balance the cool intensity of black with the warmth of rose-gold.\n', '\n', 'Notes:', '\n', ' Spicy Amber-Rum Accord, Tuberose-Iris-Leather Accord, Benzoin, Tonka Bean, Guaiac Wood Resin.\n', 'Style:', '\n', 'Intense. Magnetic. Irresistable.\n']",True,/productimages/sku/s1657428-main-Lhero.jpg,https://www.sephora.com/product/man-in-black-P389811?icid2=products,s1657428-main-Lhero.jpg,"(42, 41, 42)"
"['Commodity', 'Velvet']","['ITEM ', '2039154']","[['5 stars', '20', '4 stars', '1', '3 stars', '4', '2 stars', '0', '1 star', '1']]","[['26 reviews'], ['1053', ' loves']]",['$105.00'],['3.4 oz/ 100 mL Eau de Parfum Spray'],"['Standard size', '3.4 oz/ 100 mL Eau de Parfum Spray', 'Mini size', '0.33 oz/ 10 mL Eau de Parfum Spray']","['Fragrance Family:', '\n', ' Warm & Spicy\n', '\n', 'Scent Type:', '\n', ' Woody Spices\n', '\n', 'Key Notes:', '\n', ' Roasted Almond, Velvet Rose Petals, Black Amber\n', '\n', 'About:', '\n', ' Commodity Velvet is mysterious and elegant. This fragrance evokes the pure indulgence of a soft texture meeting bare skin. Its woody oriental blend is infused with roasted almond, rose petals, and black amber.\n\n', '\n', 'Commodity Velvet is part of Commodity’s Black Collection, which includes scents that are complex, intense, and moody.\n\n', '\n', 'What else you need to know:', '\n', 'Commodity’s rose essential oil is distilled from Rosa Damascena, sustainably sourced by local farmers in Turkey, and freshly harvested with morning dew still on the petals at sunrise to yield the highest quality rose essence.\n', '\n""I love working with rose, it is simultaneously dewy fresh and petally soft. For Commodity Velvet, I was inspired by the image of vibrant pink Turkish Rose Petals floating gently over a mysterious, dark background of richly warm vanilla and black amber with\na delicious touch of roasted almond drifting in the air.""—Jerome Epinette, Commodity Perfumer\n']",True,/productimages/sku/s2039154-main-Lhero.jpg,https://www.sephora.com/product/velvet-P428441?icid2=products,s2039154-main-Lhero.jpg,"(29, 29, 29)"
"['TOM FORD', 'Tobacco Oud']","['ITEM ', '1565985']","[['5 stars', '3', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['4 reviews'], ['1264', ' loves']]",['$235.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray']","['A private blend, Tobacco Oud explores the secret history of an addictive Arabic passion for crafting fragrances from precious oud wood resin and the smoke of aromatic tobacco. The fragrance intertwines mesmerizing oud with an idealized Arabic tobacco accord inspired by ""dokha,"" a blend of herbs, flowers and spice-laden tobacco.\n', '\n', 'Notes:', '\n', 'Oud Wood, Sandalwood, Patchouli, Tobacco Absolute, Roasted Tonka Beans Absolute, Olibanum Oil.\n ', 'Style:', '\n', 'Regal. Rich. Addictive.\n', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product']",True,/productimages/sku/s1565985-main-Lhero.jpg,https://www.sephora.com/product/tobacco-oud-P393165?skuId=1565985&icid2=products,s1565985-main-Lhero.jpg,"(54, 52, 47)"
"['Giorgio Armani Beauty', 'EMPORIO ARMANI Stronger With You']","['ITEM ', '1977628']","[['5 stars', '270', '4 stars', '65', '3 stars', '11', '2 stars', '4', '1 star', '1']]","[['351 reviews'], ['1147', ' loves']]",['$59.00'],['1.7 oz/ 50 mL Eau de Toilette Spray'],"['Standard size', '1.0 oz/ 30 mL Eau de Toilette Spray', '1.7 oz/ 50 mL Eau de Toilette Spray']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Warm & Sweet Gourmands', 'Key Notes:', ' Pink Pepper Accord, Sage Essence, Candied Chestnut Accord', 'About:', ' Stronger With You is the fragrance of a man that lives in the present, molded by the energy of modernity. Unpredictable, he surprises with his originality, just like the scent’s spicy accord—a mix of cardamom, pink peppercorn, and violet leaves. He has inherited a confident elegance, with the easy insouciance of youth, conveyed by the sage at the fragrance’s aromatic heart. Charming, mysterious, and confident discover a boost of confidence and reveal that which is…Stronger With You.', 'What else you need to know:', ""Stronger With You and Because It's You are a pair of fragrances equal in strength. One perfectly feminine, the other generously masculine. Together they communicate, challenge, and seduce.""]",True,/productimages/sku/s1977628-main-Lhero.jpg,https://www.sephora.com/product/emporio-armani-stronger-with-you-P421783?icid2=products,s1977628-main-Lhero.jpg,"(186, 121, 74)"
"['Commodity', 'Whiskey']","['ITEM ', '1700020']","[['5 stars', '17', '4 stars', '7', '3 stars', '4', '2 stars', '2', '1 star', '2']]","[['32 reviews'], ['1896', ' loves']]",['$105.00'],['3.4 oz/ 100 mL Eau de Parfum Spray'],"['Standard size', '3.4 oz/ 100 mL Eau de Parfum Spray', 'Mini size', '0.33 oz/ 10 mL Eau de Parfum Spray']","['Fragrance Family:', ' Earthy & Woody\n', 'Scent Type:', ' Classic Woods\n', 'Key Notes:', ' Sage, Amber Oak, Mahogany\n', 'About:', 'The limited-edition Commodity Whiskey is inspired by American bourbon casks and rare Irish whiskies, a timeless indulgence is filled with flavor. Layers of mahogany, oak, sage, and cinnamon create this profound blend. Whiskey is a warm and spicy scent that is loved by both men and women. \n', 'Commodity Whiskey EDP is part of Commodity’s Black Collection, which includes scents that are complex, intense, and moody.\n', 'What else you need to know:', ' ""A beloved spirit distilled by the aromas of aged whiskey barrels, this timeless indulgence is filled with rich flavor. The smell takes me to the special days when I would pour a whiskey cocktail for my dad on late sunny afternoons where the last of the sunlight is peeking through with its golden amber rays oozing a warm, nuzzly feeling. It reveals an intense sweetness layered with an edge of woods.""—Ketrin Leka, Commodity Perfumer\n']",True,/productimages/sku/s1700020-main-Lhero.jpg,https://www.sephora.com/product/whiskey-P395006?icid2=products,s1700020-main-Lhero.jpg,"(200, 199, 196)"
